source,ea_id,rank,player_name,first_name,last_name,common_name,gender,nationality,team,league,position,position_label,overall,pac,sho,pas,dri,def,phy,height_cm,weight_kg,birthdate,skill_moves,weak_foot,preferred_foot_id
EA,245537,7968,Emil Ceïde,Emil,Ceïde,,Men's Football,Norway,Rosenborg BK,Eliteserien,LW,Left Wing,68,75,60,59,73,33,46,175,71,9/3/2001 12:00:00 AM,4,2,1
EA,247466,7969,Xavi Sintes,Xavier,Sintes Egea,Xavi Sintes,Men's Football,Spain,Córdoba CF,LALIGA HYPERMOTION,CB,Center Back,68,56,42,53,55,68,72,190,77,8/5/2001 12:00:00 AM,2,3,1
EA,247539,7970,Aurélien Scheidler,Aurélien,Scheidler,,Men's Football,France,Sp. Charleroi,1A Pro League,ST,Striker,68,49,68,55,63,31,80,192,89,6/4/1998 12:00:00 AM,2,2,1
EA,265749,7971,Keke Topp,Keke,Topp,,Men's Football,Germany,SV Werder Bremen,Bundesliga,ST,Striker,68,60,67,51,62,30,76,192,94,3/25/2004 12:00:00 AM,2,4,1
EA,266150,7972,Finn Surman,Finn,Surman,,Men's Football,New Zealand,Portland Timbers,MLS,CB,Center Back,68,65,33,49,55,66,78,190,81,9/23/2003 12:00:00 AM,2,2,1
EA,270957,7973,Andrezinho,André,Miguel Pinto Lopes,Andrezinho,Men's Football,Portugal,SC Oțelul Galați,SUPERLIGA,RW,Right Wing,68,75,58,67,73,30,43,174,68,12/1/1996 12:00:00 AM,3,3,1
EA,272540,7974,Jerome Ngom Mbekeli,Jerome,Ngom Mbekeli,,Men's Football,Cameroon,Meizhou Hakka FC,CSL,LM,Left Midfielder,68,80,58,60,68,24,56,175,70,9/30/1998 12:00:00 AM,3,3,2
EA,278086,7975,Lucas Masoero,Lucas,Masoero,,Men's Football,Argentina,Bruk-Bet,PKO BP Ekstraklasa,CB,Center Back,68,62,33,46,57,66,82,188,75,2/1/1995 12:00:00 AM,2,2,1
EA,70697,7976,Santiago Flores,Santiago,Flores,,Men's Football,Argentina,Ind. Rivadavia,LPF,CB,Center Back,68,66,28,49,61,66,75,183,88,3/25/2001 12:00:00 AM,2,3,1
EA,76416,7977,Christian Kofane,Christian,Kofane,,Men's Football,Cameroon,Leverkusen,Bundesliga,ST,Striker,68,63,70,61,68,26,57,189,68,7/26/2006 12:00:00 AM,3,3,1
EA,208432,7978,Tom Pettersson,Tom,Pettersson,,Men's Football,Sweden,Mjällby AIF,Allsvenskan,CB,Center Back,68,35,51,58,56,66,79,190,83,3/25/1990 12:00:00 AM,2,2,2
EA,224186,7979,Jordy de Wijs,Jordy,de Wijs,,Men's Football,Holland,Düsseldorf,Bundesliga 2,CB,Center Back,68,50,51,49,48,66,81,189,84,1/8/1995 12:00:00 AM,2,2,2
EA,233775,7980,Nicolás Benegas,Nicolás,Benegas,,Men's Football,Argentina,Dep. Riestra,LPF,ST,Striker,68,58,70,48,64,27,78,185,91,3/1/1996 12:00:00 AM,2,3,1
EA,241590,7981,Patric Pfeiffer,Patric,Pfeiffer,,Men's Football,Germany,SV Darmstadt 98,Bundesliga 2,CB,Center Back,68,73,35,45,56,66,70,196,91,8/20/1999 12:00:00 AM,2,4,1
EA,247941,7982,Alexandru Tudorie,Alexandru,Tudorie,,Men's Football,Romania,Wuhan Three Towns,CSL,ST,Striker,68,62,66,46,60,32,79,192,77,3/19/1996 12:00:00 AM,2,2,1
EA,257005,7983,Nicolas Vouilloz,Nicolas,Vouilloz,,Men's Football,Switzerland,FC Basel 1893,Brack Super League,CB,Center Back,68,71,28,49,53,66,78,184,80,5/11/2001 12:00:00 AM,2,3,1
EA,262523,7984,Max Cleworth,Max,Cleworth,,Men's Football,England,Wrexham,EFL Championship,CB,Center Back,68,67,29,49,59,67,74,191,87,8/9/2002 12:00:00 AM,2,3,1
EA,263685,7985,Caleb Taylor,Caleb,Taylor,,Men's Football,England,Millwall,EFL Championship,CB,Center Back,68,59,39,51,54,69,73,198,88,1/14/2003 12:00:00 AM,2,3,1
EA,266099,7986,Pablo Pagis,Pablo,Pagis,,Men's Football,France,FC Lorient,Ligue 1 McDonald's,LM,Left Midfielder,68,67,66,60,71,22,59,180,70,12/29/2002 12:00:00 AM,3,3,1
EA,271267,7987,Chuki,Iván,San José Cantalejo,Chuki,Men's Football,Spain,R. Valladolid CF,LALIGA HYPERMOTION,CAM,Center Attacking Midfielder,68,68,64,62,69,35,47,172,64,4/29/2004 12:00:00 AM,3,3,2
EA,276600,7988,Lee Hyun Ju,Hyun Ju,Lee,Lee Hyun Ju,Men's Football,Korea Republic,Arouca,Liga Portugal,CAM,Center Attacking Midfielder,68,69,56,63,73,32,52,172,68,2/7/2003 12:00:00 AM,3,3,1
EA,227537,7989,Henk Veerman,Henk,Veerman,,Men's Football,Holland,,Eredivisie,ST,Striker,68,71,66,48,55,29,75,201,90,2/26/1991 12:00:00 AM,2,4,1
EA,234381,7990,Jannik Müller,Jannik,Müller,,Men's Football,Germany,VfL Osnabrück,3. Liga,CB,Center Back,68,67,36,48,52,69,72,187,77,1/18/1994 12:00:00 AM,2,3,1
EA,242919,7991,Tayyip Sanuç,Tayyip,Sanuç,,Men's Football,Turkey,Gaziantep,Trendyol Süper Lig,CB,Center Back,68,57,43,47,57,66,74,188,85,12/17/1999 12:00:00 AM,2,2,1
EA,258027,7992,Mirko Marić,Mirko,Marić,,Men's Football,Croatia,Monza,Serie BKT,ST,Striker,68,65,70,53,65,27,64,188,77,5/16/1995 12:00:00 AM,3,3,2
EA,269411,7993,Marian Huja,Marian Fernando,Huja,Marian Huja,Men's Football,Portugal,Pogoń Szczecin,PKO BP Ekstraklasa,CB,Center Back,68,61,38,46,49,66,84,193,80,8/5/1999 12:00:00 AM,2,2,2
EA,274521,7995,Santiago Quirós,Santiago,Quirós,,Men's Football,Argentina,Racing Club,LPF,CB,Center Back,68,62,36,56,57,68,65,179,79,3/4/2003 12:00:00 AM,2,3,2
EA,74788,7996,Bojan Kovačević,Bojan,Kovačević,,Men's Football,Serbia,Cádiz CF,LALIGA HYPERMOTION,CB,Center Back,68,62,39,46,59,67,70,194,78,5/22/2004 12:00:00 AM,2,3,1
EA,199051,7997,Yohan Tavares,Yohan,Tavares,Yohan Tavares,Men's Football,Portugal,Laval MFC,Ligue 2 BKT,CB,Center Back,68,55,41,52,55,68,72,188,83,3/2/1988 12:00:00 AM,2,3,1
EA,248199,7998,Valentin Antov,Valentin,Antov,,Men's Football,Bulgaria,Monza,Serie BKT,CB,Center Back,68,56,38,48,57,67,77,189,81,11/9/2000 12:00:00 AM,2,3,1
EA,259763,7999,Valdemar Lund,Valdemar,Lund,,Men's Football,Denmark,Vejle Boldklub,3F Superliga,CB,Center Back,68,46,42,57,58,66,74,193,82,5/28/2003 12:00:00 AM,2,3,2
EA,278206,8000,Muhannad Al Saad,Muhannad,Al Saad,,Men's Football,Saudi Arabia,Lausanne-Sport,Brack Super League,RM,Right Midfielder,68,82,58,57,74,27,45,172,63,6/29/2003 12:00:00 AM,3,2,2
EA,279573,8001,Luck Zogbé,Luck,Zogbé,,Men's Football,Côte d'Ivoire,Stade Brestois 29,Ligue 1 McDonald's,RB,Right Back,68,66,34,53,61,67,62,178,70,3/24/2005 12:00:00 AM,2,3,1
EA,70582,8002,Jeremy Petris,Jeremy,Petris,,Men's Football,France,Watford,EFL Championship,RB,Right Back,68,75,28,50,57,67,65,183,73,1/28/1998 12:00:00 AM,2,3,1
EA,73045,8003,Francesco Ruocco,Francesco,Ruocco,,Men's Football,Italy,Mantova,Serie BKT,LM,Left Midfielder,68,70,58,59,76,28,51,170,55,3/23/2001 12:00:00 AM,3,3,1
EA,223998,8004,Jon García,Jon,García Herrero,Jon García,Men's Football,Spain,Albacete BP,LALIGA HYPERMOTION,CB,Center Back,68,66,35,52,54,68,67,177,70,6/4/1991 12:00:00 AM,2,3,1
EA,235267,8005,Akin Famewo,Akin,Famewo,,Men's Football,England,Hull City,EFL Championship,CB,Center Back,68,69,28,45,54,67,79,187,76,11/9/1998 12:00:00 AM,2,3,2
EA,239078,8006,Stefan Schimmer,Stefan,Schimmer,,Men's Football,Germany,Heidenheim,Bundesliga,ST,Striker,68,62,68,48,63,29,72,185,87,4/28/1994 12:00:00 AM,2,4,1
EA,239259,8007,Rocky Bushiri,Rocky,Bushiri,,Men's Football,Congo DR,Hibernian,Scottish Prem,CB,Center Back,68,68,33,45,46,65,85,187,91,11/30/1999 12:00:00 AM,2,2,1
EA,245900,8008,Luis Binks,Luis,Binks,,Men's Football,England,Brøndby IF,3F Superliga,CB,Center Back,68,54,34,54,60,66,74,188,86,9/2/2001 12:00:00 AM,2,3,2
EA,264763,8009,Fabio Chiarodia,Fabio,Chiarodia,,Men's Football,Italy,M'gladbach,Bundesliga,CB,Center Back,68,67,33,49,56,70,67,186,78,6/5/2005 12:00:00 AM,2,2,2
EA,75577,8010,Jahmai Simpson-Pusey,Jahmai,Simpson-Pusey,,Men's Football,England,Celtic,Scottish Prem,CB,Center Back,68,67,28,49,60,68,69,187,79,11/4/2005 12:00:00 AM,2,3,1
EA,208088,8011,Sergi Samper,Sergi,Samper Montañá,Sergi Samper,Men's Football,Spain,Motor Lublin,PKO BP Ekstraklasa,CDM,Center Defensive Midfielder,68,39,44,66,65,63,64,181,71,1/20/1995 12:00:00 AM,2,3,1
EA,229574,8012,Arturo Calabresi,Arturo,Calabresi,,Men's Football,Italy,Pisa,Serie A Enilive,CB,Center Back,68,50,31,58,61,68,73,186,75,3/17/1996 12:00:00 AM,2,3,1
EA,232066,8013,Walter González,Walter,González,,Men's Football,Paraguay,,Sudamericana,ST,Striker,68,59,68,51,66,30,67,185,79,6/21/1995 12:00:00 AM,3,3,1
EA,246654,8014,Rasmus Wikström,Rasmus,Wikström,,Men's Football,Sweden,IF Elfsborg,Allsvenskan,CB,Center Back,68,66,30,50,57,66,72,189,76,3/18/2001 12:00:00 AM,2,3,1
EA,258946,8015,Matteo Lovato,Matteo,Lovato,,Men's Football,Italy,Empoli,Serie BKT,CB,Center Back,68,66,30,49,54,70,72,188,83,2/14/2000 12:00:00 AM,2,3,1
EA,232189,8016,Nicolás Ramírez,Nicolás,Ramírez,,Men's Football,Chile,,Libertadores,CB,Center Back,68,57,36,50,58,69,70,183,82,5/1/1997 12:00:00 AM,2,2,1
EA,243537,8017,Maximilian Breunig,Maximilian,Breunig,,Men's Football,Germany,1. FC Magdeburg,Bundesliga 2,ST,Striker,68,58,69,52,66,27,68,194,85,8/14/2000 12:00:00 AM,2,3,2
EA,255557,8018,Kristers Tobers,Kristers,Tobers,,Men's Football,Latvia,Aberdeen,Scottish Prem,CB,Center Back,68,54,42,54,49,68,73,190,87,12/13/2000 12:00:00 AM,2,3,1
EA,223099,8022,Diego Churín,Diego,Churín,,Men's Football,Argentina,,Libertadores,ST,Striker,68,60,67,50,66,31,65,187,87,12/1/1989 12:00:00 AM,3,3,1
EA,263784,8023,Rodrigues,Antônio,Rodrigues,Rodrigues,Men's Football,Brazil,SJ Earthquakes,MLS,CB,Center Back,68,67,39,44,47,69,73,188,79,10/10/1997 12:00:00 AM,2,3,1
EA,270702,8024,Matisse Didden,Matisse,Didden,,Men's Football,Belgium,,Eredivisie,CB,Center Back,68,48,36,55,56,66,78,198,91,10/8/2001 12:00:00 AM,2,2,1
EA,275515,8025,Ender Echenique,Ender,Echenique,,Men's Football,Venezuela,FC Cincinnati,MLS,RM,Right Midfielder,68,78,66,53,73,24,45,168,64,4/2/2004 12:00:00 AM,3,2,1
EA,277447,8026,Stav Lemkin,Stav,Lemkin,,Men's Football,Israel,,Eredivisie,CB,Center Back,68,66,36,51,49,67,70,190,80,4/2/2003 12:00:00 AM,2,4,1
EA,72337,8027,Gustavo Varela,Gustavo Miguel,Pereira S. Varela,Gustavo Varela,Men's Football,Portugal,Gil Vicente,Liga Portugal,ST,Striker,68,67,69,51,67,23,61,184,74,1/30/2005 12:00:00 AM,3,3,1
EA,222582,8029,Kim Young Bin,Young Bin,Kim,Kim Young Bin,Men's Football,Korea Republic,Jeonbuk Hyundai,K League 1,CB,Center Back,68,64,28,55,47,67,77,184,79,9/20/1991 12:00:00 AM,2,4,1
EA,232829,8030,Koki Ogawa,Koki,Ogawa,,Men's Football,Japan,,Eredivisie,ST,Striker,68,51,69,57,65,29,67,183,77,8/8/1997 12:00:00 AM,2,4,1
EA,239928,8031,Tobias Müller,Tobias,Müller,,Men's Football,Germany,1. FC Magdeburg,Bundesliga 2,CB,Center Back,68,59,31,49,58,68,73,188,83,7/8/1994 12:00:00 AM,2,3,1
EA,246048,8032,Andrés Reyes,Andrés,Reyes,,Men's Football,Colombia,San Diego FC,MLS,CB,Center Back,68,72,33,40,47,67,79,186,81,9/8/1999 12:00:00 AM,2,3,1
EA,276315,8033,Arthur Piedfort,Arthur,Piedfort,,Men's Football,Belgium,KVC Westerlo,1A Pro League,CDM,Center Defensive Midfielder,68,63,32,50,56,67,70,180,68,2/1/2005 12:00:00 AM,2,3,1
EA,72862,8034,Davide Bragantini,Davide,Bragantini,,Men's Football,Italy,Mantova,Serie BKT,RM,Right Midfielder,68,71,60,65,70,28,43,172,67,8/17/2003 12:00:00 AM,3,3,2
EA,72887,8035,Héliton,Héliton,dos Santos,Héliton,Men's Football,Brazil,Göztepe,Trendyol Süper Lig,CB,Center Back,68,69,35,43,46,68,76,195,85,11/13/1995 12:00:00 AM,2,3,2
EA,79427,8036,Oleksandr Romanchuk,Oleksandr,Romanchuk,,Men's Football,Ukraine,Univ. Craiova,SUPERLIGA,CB,Center Back,68,60,35,48,52,68,74,193,81,12/16/1999 12:00:00 AM,2,2,1
EA,189558,8037,Bartosz Salamon,Bartosz,Salamon,,Men's Football,Poland,Carrarese Calcio,Serie BKT,CB,Center Back,68,38,47,56,52,68,76,194,84,5/1/1991 12:00:00 AM,2,3,1
EA,196935,8038,Ignasi Miquel,Ignasi,Miquel i Pons,Ignasi Miquel,Men's Football,Spain,CD Leganés,LALIGA HYPERMOTION,CB,Center Back,68,52,35,55,56,68,71,188,82,9/28/1992 12:00:00 AM,2,3,2
EA,219461,8039,Erik Palmer-Brown,Erik,Palmer-Brown,,Men's Football,United States,Panathinaikos,Hellas Liga,CB,Center Back,68,62,30,51,53,67,74,187,88,4/24/1997 12:00:00 AM,2,2,1
EA,230940,8040,Cedric Diomandè Gondo,Cedric Diomandè,Gondo,,Men's Football,Côte d'Ivoire,Reggiana,Serie BKT,ST,Striker,68,71,69,47,62,22,66,187,75,11/25/1996 12:00:00 AM,2,3,1
EA,237181,8041,Yoan Severin,Yoan,Severin,,Men's Football,France,Servette FC,Brack Super League,CB,Center Back,68,65,27,50,51,67,77,186,79,1/24/1997 12:00:00 AM,2,3,2
EA,238940,8042,Jakub Jugas,Jakub,Jugas,,Men's Football,Czech Republic,Cracovia,PKO BP Ekstraklasa,CB,Center Back,68,46,45,52,51,67,76,186,79,5/5/1992 12:00:00 AM,2,2,1
EA,242333,8043,Jauregi,Eneko,Jauregi Escobar,Jauregi,Men's Football,Spain,Málaga CF,LALIGA HYPERMOTION,ST,Striker,68,62,69,52,62,25,67,184,81,7/13/1996 12:00:00 AM,2,3,1
EA,252252,8044,Paul Koller,Paul,Koller,,Men's Football,Austria,SCR Altach,Ö. Bundesliga,CB,Center Back,68,59,32,47,55,68,76,186,77,2/22/2002 12:00:00 AM,2,2,2
EA,254172,8045,Gustavo Vallecilla,Gustavo,Vallecilla,,Men's Football,Ecuador,,Libertadores,CB,Center Back,68,67,32,35,60,67,76,185,81,5/28/1999 12:00:00 AM,2,4,1
EA,219469,8046,Stipe Perica,Stipe,Perica,,Men's Football,Croatia,FC Dinamo 1948,SUPERLIGA,ST,Striker,68,54,68,50,62,27,75,192,76,7/7/1995 12:00:00 AM,3,3,1
EA,241534,8047,Sean McLoughlin,Sean,McLoughlin,,Men's Football,Republic of Ireland,Blackburn Rovers,EFL Championship,CB,Center Back,68,51,32,55,57,68,73,191,89,11/13/1996 12:00:00 AM,2,3,2
EA,251149,8048,Aníbal Leguizamón,Aníbal,Leguizamón,,Men's Football,Argentina,Belgrano,LPF,CB,Center Back,68,54,33,53,52,67,77,182,83,1/10/1992 12:00:00 AM,2,3,1
EA,251451,8049,Frederik Jäkel,Frederik,Jäkel,,Men's Football,Germany,Braunschweig,Bundesliga 2,CB,Center Back,68,70,29,44,49,67,77,194,83,3/7/2001 12:00:00 AM,2,2,1
EA,257339,8050,Ariel Mosór,Ariel,Mosór,,Men's Football,Poland,Raków,PKO BP Ekstraklasa,CB,Center Back,68,66,33,46,50,67,74,184,82,2/19/2003 12:00:00 AM,2,2,1
EA,268010,8051,Brayan Medina,Brayan,Medina,,Men's Football,Colombia,CD Tondela,Liga Portugal,CB,Center Back,68,63,29,51,51,68,74,194,81,3/4/2002 12:00:00 AM,2,3,2
EA,272445,8052,Álvaro,Álvaro Daniel,Rodríguez Muñoz,Álvaro,Men's Football,Uruguay,Elche CF,LALIGA EA SPORTS,ST,Striker,68,63,66,60,66,22,59,193,81,7/14/2004 12:00:00 AM,3,3,2
EA,71487,8053,Sohaïb Nair,Sohaïb,Nair,,Men's Football,Algeria,En Avant Guingamp,Ligue 2 BKT,CB,Center Back,68,65,28,49,54,68,71,186,75,4/23/2002 12:00:00 AM,2,3,1
EA,228983,8054,Maximiliano Caufriez,Maximiliano,Caufriez,,Men's Football,Belgium,Clermont Foot 63,Ligue 2 BKT,CB,Center Back,68,54,30,56,55,68,72,189,83,2/16/1997 12:00:00 AM,2,3,1
EA,237245,8055,Eddie Segura,Eddie,Segura,,Men's Football,Colombia,LAFC,MLS,CB,Center Back,68,59,30,48,57,68,73,178,70,2/2/1997 12:00:00 AM,2,3,1
EA,238127,8056,Matías Tissera,Matías,Tissera,,Men's Football,Argentina,Huracán,LPF,ST,Striker,68,66,69,48,65,23,64,180,72,9/6/1996 12:00:00 AM,2,3,1
EA,242527,8057,Stephan Ambrosius,Stephan,Ambrosius,,Men's Football,Ghana,FC St. Gallen,Brack Super League,CB,Center Back,68,64,31,44,52,67,77,182,80,12/18/1998 12:00:00 AM,2,2,1
EA,248787,8058,Luca Moro,Luca,Moro,,Men's Football,Italy,Sassuolo,Serie A Enilive,ST,Striker,68,66,67,49,67,23,63,189,79,1/25/2001 12:00:00 AM,2,4,1
EA,254125,8059,Juan Bautista Miritello,Juan Bautista,Miritello,,Men's Football,Argentina,Defensa,LPF,ST,Striker,68,65,67,49,62,25,67,182,78,2/8/1999 12:00:00 AM,2,3,1
EA,255956,8060,Joel Waterman,Joel,Waterman,,Men's Football,Canada,Chicago Fire FC,MLS,CB,Center Back,68,43,42,58,50,68,74,185,75,1/24/1996 12:00:00 AM,2,2,1
EA,276716,8062,Žan Vipotnik,Žan,Vipotnik,,Men's Football,Slovenia,Swansea City,EFL Championship,ST,Striker,68,62,67,55,65,22,64,185,81,3/18/2002 12:00:00 AM,2,4,1
EA,278392,8063,David López,David,López Guijarro,David López,Men's Football,Spain,RCD Mallorca,LALIGA EA SPORTS,CB,Center Back,68,59,32,48,52,67,77,195,87,2/3/2003 12:00:00 AM,2,2,1
EA,208024,8066,Murray Wallace,Murray,Wallace,,Men's Football,Scotland,Huddersfield,EFL League One,CB,Center Back,68,51,32,52,57,68,74,188,75,1/10/1993 12:00:00 AM,2,2,2
EA,240908,8067,Fatih Aksoy,Fatih,Aksoy,,Men's Football,Turkey,Alanyaspor,Trendyol Süper Lig,CB,Center Back,68,35,42,55,60,70,72,189,79,11/6/1997 12:00:00 AM,2,3,1
EA,248311,8068,Tiri,José Luis,Espinosa Arroyo,Tiri,Men's Football,Spain,Mumbai City FC,ISL,CB,Center Back,68,44,38,56,54,69,73,186,84,7/14/1991 12:00:00 AM,2,3,2
EA,254361,8069,Iván Villalba,Iván,Villalba,,Men's Football,Paraguay,Ind. Rivadavia,LPF,CB,Center Back,68,62,35,48,48,67,74,182,84,1/19/1995 12:00:00 AM,2,4,1
EA,277225,8070,Jon Martín,Jon,Martín Vicente,Jon Martín,Men's Football,Spain,Real Sociedad,LALIGA EA SPORTS,CB,Center Back,68,65,26,48,60,70,65,185,83,4/23/2006 12:00:00 AM,2,3,1
EA,207622,8071,Martin Bjørnbak,Martin,Bjørnbak,,Men's Football,Norway,FK Haugesund,Eliteserien,CB,Center Back,68,33,46,57,51,66,80,193,90,3/22/1992 12:00:00 AM,2,3,1
EA,244491,8072,Christoph Kobald,Christoph,Kobald,,Men's Football,Austria,Karlsruher SC,Bundesliga 2,CB,Center Back,68,64,26,54,54,68,67,186,80,8/18/1997 12:00:00 AM,2,4,1
EA,245153,8073,Nathan Wood,Nathan,Wood,,Men's Football,England,Southampton,EFL Championship,CB,Center Back,68,69,24,47,54,68,71,188,75,5/31/2002 12:00:00 AM,2,3,1
EA,265465,8074,Matej Maglica,Matej,Maglica,,Men's Football,Croatia,SV Darmstadt 98,Bundesliga 2,CB,Center Back,68,46,52,45,43,65,82,198,99,9/25/1998 12:00:00 AM,2,3,2
EA,271438,8075,Marco Moreno,Marco,Moreno Ojeda,Marco Moreno,Men's Football,Spain,SD Eibar,LALIGA HYPERMOTION,CB,Center Back,68,61,33,47,52,66,74,191,78,2/20/2001 12:00:00 AM,2,3,1
EA,70908,8076,André Lacximicant,André Filipe,Lacximicant,André Lacximicant,Men's Football,Portugal,Estoril Praia,Liga Portugal,ST,Striker,68,54,71,52,63,31,61,188,76,5/19/2001 12:00:00 AM,2,2,2
EA,243275,8077,Lars Lukas Mai,Lars Lukas,Mai,,Men's Football,Germany,FC Lugano,Brack Super League,CB,Center Back,68,49,35,55,53,65,75,188,87,3/31/2000 12:00:00 AM,2,3,1
EA,257170,8078,Oleksandr Syrota,Oleksandr,Syrota,,Men's Football,Ukraine,Kocaelispor,Trendyol Süper Lig,CB,Center Back,68,69,27,48,48,69,71,193,78,6/11/2000 12:00:00 AM,2,3,2
EA,276677,8079,Ibane Bowat,Ibane,Bowat,,Men's Football,Scotland,Portsmouth,EFL Championship,CB,Center Back,68,51,30,48,57,67,79,190,83,9/15/2002 12:00:00 AM,2,3,2
EA,277806,8080,Jonathan Cissé,Jonathan,Cissé,,Men's Football,Côte d'Ivoire,FC Univ. Cluj,SUPERLIGA,CB,Center Back,68,55,35,42,52,66,82,195,91,5/18/1997 12:00:00 AM,2,2,1
EA,223880,8081,Pierre Lemonnier,Pierre,Lemonnier,,Men's Football,France,Red Star FC,Ligue 2 BKT,CB,Center Back,68,53,28,49,59,68,74,184,81,7/6/1993 12:00:00 AM,2,3,1
EA,244160,8082,Arkadiusz Jędrych,Arkadiusz,Jędrych,,Men's Football,Poland,GKS Katowice,PKO BP Ekstraklasa,CB,Center Back,68,53,42,41,44,67,84,191,89,5/27/1992 12:00:00 AM,2,2,1
EA,244576,8083,Julián Illanes,Julián,Illanes,,Men's Football,Argentina,Carrarese Calcio,Serie BKT,CB,Center Back,68,65,31,47,51,71,66,188,79,3/10/1997 12:00:00 AM,2,3,1
EA,245532,8084,Hugo Silveira,Hugo,Silveira,,Men's Football,Uruguay,,Sudamericana,ST,Striker,68,57,68,47,57,23,79,189,90,5/23/1993 12:00:00 AM,3,2,1
EA,250810,8085,Marvin Ekpiteta,Marvin,Ekpiteta,,Men's Football,England,MK Dons,EFL League Two,CB,Center Back,68,59,29,48,51,68,76,193,84,8/26/1995 12:00:00 AM,2,1,1
EA,273603,8086,Mateo Antoni,Mateo,Antoni,,Men's Football,Uruguay,Argentinos Jrs.,LPF,CB,Center Back,68,49,38,56,52,69,67,181,79,4/22/2003 12:00:00 AM,2,2,2
EA,277568,8087,Khusniddin Alikulov,Khusniddin,Alikulov,,Men's Football,Uzbekistan,Çaykur Rizespor,Trendyol Süper Lig,CB,Center Back,68,63,33,48,49,69,69,182,72,4/4/1999 12:00:00 AM,2,3,1
EA,201132,8088,Rafał Janicki,Rafał,Janicki,,Men's Football,Poland,Górnik Zabrze,PKO BP Ekstraklasa,CB,Center Back,68,46,35,52,49,68,80,191,82,7/5/1992 12:00:00 AM,2,2,1
EA,256892,8089,Casper Widell,Casper,Widell,,Men's Football,Sweden,,Eredivisie,CB,Center Back,68,59,29,51,48,67,76,191,86,5/5/2003 12:00:00 AM,2,2,1
EA,262869,8090,Guilherme Ramos,Guilherme Magro,Pires Ramos,Guilherme Ramos,Men's Football,Portugal,Hamburger SV,Bundesliga,CB,Center Back,68,60,33,46,50,67,74,191,86,8/11/1997 12:00:00 AM,2,3,1
EA,225948,8091,Rasmus Lauritsen,Rasmus,Lauritsen,,Men's Football,Denmark,Brøndby IF,3F Superliga,CB,Center Back,68,44,39,54,49,67,76,189,80,2/27/1996 12:00:00 AM,2,2,1
EA,234749,8092,Song Ju Hun,Ju Hun,Song,Song Ju Hun,Men's Football,Korea Republic,Jeju United,K League 1,CB,Center Back,68,57,35,44,48,66,79,190,83,1/13/1994 12:00:00 AM,2,3,2
EA,234817,8093,Stefan Knežević,Stefan,Knežević,,Men's Football,Switzerland,FC Luzern,Brack Super League,CB,Center Back,68,37,37,50,61,68,76,187,80,10/30/1996 12:00:00 AM,2,3,1
EA,245710,8094,Attila Mocsi,Attila,Mocsi,,Men's Football,Hungary,Çaykur Rizespor,Trendyol Süper Lig,CB,Center Back,68,63,34,42,49,66,75,190,78,5/29/2000 12:00:00 AM,2,2,1
EA,276960,8095,Brayan Ceballos,Brayan,Ceballos,,Men's Football,Colombia,New England,MLS,CB,Center Back,68,64,26,50,49,69,71,183,77,5/24/2001 12:00:00 AM,2,3,1
EA,70482,8096,Mihajlo Ilić,Mihajlo,Ilić,,Men's Football,Serbia,RSC Anderlecht,1A Pro League,CB,Center Back,68,45,42,51,53,68,69,192,78,7/4/2003 12:00:00 AM,2,3,1
EA,199550,8097,Bruno Martins Indi,Bruno,Martins Indi,,Men's Football,Holland,,Eredivisie,CB,Center Back,68,32,42,57,57,68,72,185,76,2/8/1992 12:00:00 AM,2,3,2
EA,238779,8098,Jesper Verlaat,Jesper,Verlaat,,Men's Football,Holland,1860 München,3. Liga,CB,Center Back,68,51,32,44,53,67,81,192,87,6/4/1996 12:00:00 AM,2,3,1
EA,238873,8099,Pietro Pellegri,Pietro,Pellegri,,Men's Football,Italy,Empoli,Serie BKT,ST,Striker,68,56,68,54,68,21,61,189,87,3/17/2001 12:00:00 AM,3,3,1
EA,240847,8100,Leonardo Rocha,Leonardo,Miramar Rocha,Leonardo Rocha,Men's Football,Portugal,Zagłębie Lubin,PKO BP Ekstraklasa,ST,Striker,68,52,69,50,62,21,74,200,84,5/23/1997 12:00:00 AM,2,3,1
EA,241120,8101,Nicolás Demartini,Nicolás,Demartini,,Men's Football,Argentina,Barracas Central,LPF,CB,Center Back,68,61,29,46,49,69,74,187,73,11/4/1999 12:00:00 AM,2,3,2
EA,76966,8102,Konstantinos Soteriou,Konstantinos,Soteriou,,Men's Football,Cyprus,Korona Kielce,PKO BP Ekstraklasa,CB,Center Back,68,64,32,44,46,67,74,190,89,6/21/1996 12:00:00 AM,2,2,1
EA,205850,8103,Leonardo Pavoletti,Leonardo,Pavoletti,,Men's Football,Italy,Cagliari,Serie A Enilive,ST,Striker,68,41,67,53,60,39,67,188,87,11/26/1988 12:00:00 AM,2,3,1
EA,70752,8104,Anrie Chase,Anrie,Chase,,Men's Football,Japan,RB Salzburg,Ö. Bundesliga,CB,Center Back,68,68,27,41,48,68,74,188,81,3/24/2004 12:00:00 AM,2,2,1
EA,233785,8105,Robin Bormuth,Robin,Bormuth,,Men's Football,Germany,Saarbrücken,3. Liga,CB,Center Back,68,64,27,46,48,68,73,190,89,9/19/1995 12:00:00 AM,2,3,1
